work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,adjusted_salary
2022,Senior,Full-time,Machine Learning Engineer,140000,USD,140000,CA,On-Site,CA,MEDIUM,Machine Learning,156107.69999999998
2022,Senior,Full-time,Machine Learning Engineer,110000,USD,110000,CA,On-Site,CA,MEDIUM,Machine Learning,122656.04999999997
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Data Engineer,85000,USD,85000,US,Full-Remote,US,MEDIUM,Data Engineering,94779.67499999999
2022,Senior,Full-time,ETL Developer,250000,USD,250000,US,Full-Remote,US,MEDIUM,Other,278763.74999999994
2022,Senior,Full-time,ETL Developer,63000,USD,63000,US,Full-Remote,US,MEDIUM,Other,70248.465
2022,Executive level,Full-time,Data Engineer,187200,USD,187200,US,Full-Remote,US,MEDIUM,Data Engineering,208738.29599999997
2022,Executive level,Full-time,Data Engineer,116100,USD,116100,US,Full-Remote,US,MEDIUM,Data Engineering,129457.88549999999
2022,Mid/Intermediate level,Full-time,Data Scientist,10000,USD,10000,TR,On-Site,TR,MEDIUM,Data Science,11150.55
2022,Senior,Full-time,Data Engineer,200000,USD,200000,US,Full-Remote,US,MEDIUM,Data Engineering,223011.0
2022,Senior,Full-time,Data Engineer,145000,USD,145000,US,Full-Remote,US,MEDIUM,Data Engineering,161682.975
2022,Senior,Full-time,Data Engineer,229998,USD,229998,US,On-Site,US,LARGE,Data Engineering,256460.41988999996
2022,Senior,Full-time,Data Engineer,154545,USD,154545,US,On-Site,US,LARGE,Data Engineering,172326.17497499997
2022,Senior,Full-time,Data Scientist,215000,USD,215000,US,On-Site,US,LARGE,Data Science,239736.82499999995
2022,Senior,Full-time,Data Scientist,159000,USD,159000,US,On-Site,US,LARGE,Data Science,177293.745
2022,Senior,Full-time,Data Engineer,229998,USD,229998,US,On-Site,US,LARGE,Data Engineering,256460.41988999996
2022,Senior,Full-time,Data Engineer,154545,USD,154545,US,On-Site,US,LARGE,Data Engineering,172326.17497499997
2022,Entry level,Full-time,AI Scientist,50000,USD,50000,US,Full-Remote,US,MEDIUM,Other,55752.75
2022,Senior,Full-time,Data Scientist Lead,183000,USD,183000,US,Full-Remote,US,LARGE,Management,204055.065
2022,Senior,Full-time,Data Analyst,99750,USD,99750,US,Full-Remote,US,MEDIUM,Data Engineering,111226.73624999999
2022,Senior,Full-time,Data Analyst,68400,USD,68400,US,Full-Remote,US,MEDIUM,Data Engineering,76269.76199999999
2022,Senior,Full-time,Data Scientist,236900,USD,236900,US,Full-Remote,US,LARGE,Data Science,264156.52949999995
2022,Senior,Full-time,Data Scientist,159200,USD,159200,US,Full-Remote,US,LARGE,Data Science,177516.756
2022,Senior,Full-time,Data Science Manager,243225,USD,243225,US,Full-Remote,US,MEDIUM,Management,271209.252375
2022,Senior,Full-time,Data Science Manager,179775,USD,179775,US,Full-Remote,US,MEDIUM,Management,200459.01262499997
2022,Senior,Full-time,Data Engineer,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Engineering,195134.625
2022,Senior,Full-time,Data Engineer,150000,USD,150000,US,Full-Remote,US,MEDIUM,Data Engineering,167258.25
2022,Senior,Full-time,Machine Learning Engineer,210000,USD,210000,US,Full-Remote,US,MEDIUM,Machine Learning,234161.55
2022,Senior,Full-time,Machine Learning Engineer,180000,USD,180000,US,Full-Remote,US,MEDIUM,Machine Learning,200709.9
2022,Senior,Full-time,Data Scientist,148000,USD,148000,US,Full-Remote,US,MEDIUM,Data Science,165028.13999999998
2022,Senior,Full-time,Data Scientist,128000,USD,128000,US,Full-Remote,US,MEDIUM,Data Science,142727.03999999998
2022,Senior,Full-time,Data Architect,190000,USD,190000,US,Full-Remote,US,MEDIUM,Data Architecture,211860.44999999998
2022,Senior,Full-time,Data Architect,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Architecture,150532.425
2022,Senior,Full-time,Analytics Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Analytics Engineer,110000,USD,110000,US,Full-Remote,US,MEDIUM,Data Engineering,122656.04999999997
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Data Engineer,85000,USD,85000,US,Full-Remote,US,MEDIUM,Data Engineering,94779.67499999999
2022,Senior,Full-time,Data Scientist,218000,USD,218000,US,On-Site,US,MEDIUM,Data Science,243081.98999999996
2022,Senior,Full-time,Data Scientist,145300,USD,145300,US,On-Site,US,MEDIUM,Data Science,162017.49149999997
2022,Senior,Full-time,ML Engineer,195400,USD,195400,US,Full-Remote,US,LARGE,Machine Learning,217881.74699999997
2022,Senior,Full-time,ML Engineer,131300,USD,131300,US,Full-Remote,US,LARGE,Machine Learning,146406.72149999996
2022,Entry level,Full-time,Data Specialist,105000,USD,105000,CL,Full-Remote,US,LARGE,Other,117080.775
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,207000,USD,207000,US,Full-Remote,US,MEDIUM,Data Science,230816.38499999998
2022,Senior,Full-time,Data Scientist,153000,USD,153000,US,Full-Remote,US,MEDIUM,Data Science,170603.41499999998
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Analyst,110000,USD,110000,US,On-Site,US,MEDIUM,Data Engineering,122656.04999999997
2022,Senior,Full-time,Data Analyst,99000,USD,99000,US,On-Site,US,MEDIUM,Data Engineering,110390.44499999999
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Machine Learning Engineer,200000,USD,200000,PR,Full-Remote,PR,MEDIUM,Machine Learning,223011.0
2022,Senior,Full-time,Machine Learning Engineer,135000,USD,135000,PR,Full-Remote,PR,MEDIUM,Machine Learning,150532.425
2022,Senior,Full-time,Data Scientist,207000,USD,207000,US,Full-Remote,US,MEDIUM,Data Science,230816.38499999998
2022,Senior,Full-time,Data Scientist,153000,USD,153000,US,Full-Remote,US,MEDIUM,Data Science,170603.41499999998
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Engineer,195700,USD,195700,US,On-Site,US,MEDIUM,Data Engineering,218216.26349999997
2022,Senior,Full-time,Data Engineer,130500,USD,130500,US,On-Site,US,MEDIUM,Data Engineering,145514.6775
2022,Senior,Full-time,ML Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,Machine Learning,144957.15
2022,Senior,Full-time,ML Engineer,84000,USD,84000,US,Full-Remote,US,MEDIUM,Machine Learning,93664.62
2022,Mid/Intermediate level,Full-time,Data Operations Engineer,100000,USD,100000,US,Full-Remote,US,MEDIUM,Other,111505.5
2022,Mid/Intermediate level,Full-time,Data Operations Engineer,60000,USD,60000,US,Full-Remote,US,MEDIUM,Other,66903.29999999999
2022,Mid/Intermediate level,Full-time,Data Engineer,65000,GBP,80036,GB,Full-Remote,GB,MEDIUM,Data Engineering,90126.93888
2022,Mid/Intermediate level,Full-time,Data Engineer,55000,GBP,67723,GB,Full-Remote,GB,MEDIUM,Data Engineering,76261.51584
2022,Senior,Full-time,Data Engineer,141300,USD,141300,US,On-Site,US,MEDIUM,Data Engineering,157557.27149999997
2022,Senior,Full-time,Data Engineer,102100,USD,102100,US,On-Site,US,MEDIUM,Data Engineering,113847.11549999999
2022,Senior,Full-time,Data Analyst,48000,EUR,50432,ES,On-Site,ES,MEDIUM,Data Engineering,56790.46656
2022,Senior,Full-time,Data Analyst,35000,EUR,36773,ES,On-Site,ES,MEDIUM,Data Engineering,41409.33984
2022,Mid/Intermediate level,Full-time,Business Data Analyst,150000,USD,150000,US,Full-Remote,US,LARGE,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,Data Scientist,83000,GBP,102200,GB,Full-Remote,GB,MEDIUM,Data Science,115085.37599999999
2022,Entry level,Full-time,Data Scientist,1800000,INR,22892,IN,Half-Remote,IN,MEDIUM,Data Science,25778.22336
2022,Senior,Full-time,Data Analyst,144000,USD,144000,US,Full-Remote,US,MEDIUM,Data Engineering,160567.91999999998
2022,Senior,Full-time,Data Analyst,113000,USD,113000,US,Full-Remote,US,MEDIUM,Data Engineering,126001.21499999998
2022,Entry level,Full-time,AI Scientist,30000,EUR,31520,PT,Full-Remote,ES,MEDIUM,Other,35494.0416
2022,Senior,Full-time,Data Architect,195400,USD,195400,US,Full-Remote,US,LARGE,Data Architecture,217881.74699999997
2022,Senior,Full-time,Data Architect,131300,USD,131300,US,Full-Remote,US,LARGE,Data Architecture,146406.72149999996
2022,Senior,Full-time,Machine Learning Engineer,195400,USD,195400,US,Full-Remote,US,LARGE,Machine Learning,217881.74699999997
2022,Senior,Full-time,Machine Learning Engineer,131300,USD,131300,US,Full-Remote,US,LARGE,Machine Learning,146406.72149999996
2022,Senior,Full-time,Data Architect,195400,USD,195400,US,Full-Remote,US,LARGE,Data Architecture,217881.74699999997
2022,Senior,Full-time,Data Architect,131300,USD,131300,US,Full-Remote,US,LARGE,Data Architecture,146406.72149999996
2022,Senior,Full-time,Data Architect,190000,USD,190000,US,Full-Remote,US,MEDIUM,Data Architecture,211860.44999999998
2022,Senior,Full-time,Data Architect,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Architecture,150532.425
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Engineer,80000,USD,80000,US,Full-Remote,US,MEDIUM,Data Engineering,89204.4
2022,Entry level,Full-time,BI Data Analyst,633000,INR,8050,IN,Full-Remote,IN,MEDIUM,Data Engineering,9064.944000000001
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Data Engineer,85000,USD,85000,US,Full-Remote,US,MEDIUM,Data Engineering,94779.67499999999
2022,Senior,Full-time,Data Engineer,178800,USD,178800,US,Full-Remote,US,LARGE,Data Engineering,199371.83399999997
2022,Senior,Full-time,Data Engineer,132100,USD,132100,US,Full-Remote,US,LARGE,Data Engineering,147298.76549999998
2022,Mid/Intermediate level,Contractor,NLP Engineer,60000,USD,60000,IN,Full-Remote,US,SMALL,Other,66903.29999999999
2022,Senior,Full-time,Machine Learning Engineer,60000,EUR,63040,FI,Half-Remote,FI,SMALL,Machine Learning,70988.0832
2022,Entry level,Full-time,Business Data Analyst,50000,USD,50000,IN,Full-Remote,AS,LARGE,Data Engineering,55752.75
2022,Senior,Full-time,Data Engineer,140000,USD,140000,US,Full-Remote,US,MEDIUM,Data Engineering,156107.69999999998
2022,Senior,Full-time,Data Engineer,105000,USD,105000,US,Full-Remote,US,MEDIUM,Data Engineering,117080.775
2022,Mid/Intermediate level,Full-time,Data Engineer,65000,GBP,80036,GB,Full-Remote,GB,MEDIUM,Data Engineering,90126.93888
2022,Mid/Intermediate level,Full-time,Data Engineer,55000,GBP,67723,GB,Full-Remote,GB,MEDIUM,Data Engineering,76261.51584
2022,Senior,Full-time,Analytics Engineer,190000,USD,190000,US,Full-Remote,US,MEDIUM,Data Engineering,211860.44999999998
2022,Senior,Full-time,Analytics Engineer,140000,USD,140000,US,Full-Remote,US,MEDIUM,Data Engineering,156107.69999999998
2022,Mid/Intermediate level,Full-time,Data Operations Engineer,100000,USD,100000,US,Full-Remote,US,MEDIUM,Other,111505.5
2022,Mid/Intermediate level,Full-time,Data Operations Engineer,60000,USD,60000,US,Full-Remote,US,MEDIUM,Other,66903.29999999999
2022,Senior,Full-time,Data Scientist,180000,USD,180000,US,Full-Remote,US,LARGE,Data Science,200709.9
2022,Senior,Full-time,Data Scientist,165000,USD,165000,US,Full-Remote,US,LARGE,Data Science,183984.07499999998
2022,Senior,Full-time,Applied Machine Learning Scientist,108000,USD,108000,US,On-Site,US,LARGE,Other,120425.93999999997
2021,Entry level,Full-time,Machine Learning Research Engineer,20000,USD,20000,FR,Half-Remote,FR,MEDIUM,Other,22575.403529999996
2022,Senior,Full-time,Data Architect,190000,USD,190000,US,Full-Remote,US,MEDIUM,Data Architecture,211860.44999999998
2022,Senior,Full-time,Data Architect,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Architecture,150532.425
2022,Senior,Full-time,Data Scientist,179400,USD,179400,US,On-Site,US,MEDIUM,Data Science,200040.86699999997
2022,Senior,Full-time,Data Scientist,154000,USD,154000,US,On-Site,US,MEDIUM,Data Science,171718.47
2022,Senior,Full-time,Machine Learning Scientist,193900,USD,193900,US,On-Site,US,MEDIUM,Other,216209.16449999998
2022,Senior,Full-time,Machine Learning Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Other,144176.61149999997
2022,Executive level,Full-time,Data Science Manager,222640,USD,222640,US,On-Site,US,MEDIUM,Management,248255.84519999998
2022,Executive level,Full-time,Data Science Manager,182160,USD,182160,US,On-Site,US,MEDIUM,Management,203118.41879999998
2022,Mid/Intermediate level,Full-time,Data Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,Data Engineer,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Analytics Engineer,122500,USD,122500,US,Full-Remote,US,MEDIUM,Data Engineering,136594.2375
2022,Senior,Full-time,Analytics Engineer,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Engineering,111505.5
2022,Executive level,Full-time,Data Engineer,297500,USD,297500,US,Full-Remote,US,MEDIUM,Data Engineering,331728.8625
2022,Executive level,Full-time,Data Engineer,260000,USD,260000,US,Full-Remote,US,MEDIUM,Data Engineering,289914.3
2021,Entry level,Full-time,Machine Learning Developer,15000,USD,15000,TH,Full-Remote,TH,LARGE,Other,16931.552647499997
2022,Senior,Full-time,Data Engineer,193000,USD,193000,ES,Full-Remote,US,MEDIUM,Data Engineering,215205.615
2022,Entry level,Full-time,Data Scientist,93000,USD,93000,US,On-Site,US,MEDIUM,Data Science,103700.11499999999
2022,Entry level,Full-time,Data Scientist,73000,USD,73000,US,On-Site,US,MEDIUM,Data Science,81399.015
2022,Mid/Intermediate level,Full-time,Data Operations Engineer,100000,USD,100000,US,Full-Remote,US,MEDIUM,Other,111505.5
2022,Mid/Intermediate level,Full-time,Data Operations Engineer,60000,USD,60000,US,Full-Remote,US,MEDIUM,Other,66903.29999999999
2022,Entry level,Full-time,Data Analyst,40300,BRL,7799,BR,Full-Remote,BR,LARGE,Data Engineering,8782.297919999999
2022,Senior,Full-time,Data Scientist,136994,USD,136994,US,Full-Remote,US,MEDIUM,Data Science,152755.84467
2022,Senior,Full-time,Data Scientist,101570,USD,101570,US,Full-Remote,US,MEDIUM,Data Science,113256.13634999999
2022,Senior,Full-time,ETL Developer,250000,USD,250000,US,Full-Remote,US,MEDIUM,Other,278763.74999999994
2022,Senior,Full-time,ETL Developer,63000,USD,63000,US,Full-Remote,US,MEDIUM,Other,70248.465
2022,Mid/Intermediate level,Full-time,Data Manager,134000,USD,134000,US,On-Site,US,MEDIUM,Other,149417.37
2022,Mid/Intermediate level,Full-time,Data Manager,98000,USD,98000,US,On-Site,US,MEDIUM,Other,109275.39
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Director of Data Science,55000,EUR,57786,FR,Half-Remote,FR,LARGE,Management,65071.658879999995
2022,Mid/Intermediate level,Full-time,Data Analyst,136000,USD,136000,US,Full-Remote,US,MEDIUM,Data Engineering,151647.47999999998
2022,Mid/Intermediate level,Full-time,Data Analyst,112000,USD,112000,US,Full-Remote,US,MEDIUM,Data Engineering,124886.15999999997
2022,Senior,Full-time,Data Scientist,172000,USD,172000,US,Full-Remote,US,MEDIUM,Data Science,191789.46
2022,Senior,Full-time,Data Scientist,140000,USD,140000,US,Full-Remote,US,MEDIUM,Data Science,156107.69999999998
2022,Senior,Full-time,Data Engineer,215000,USD,215000,US,On-Site,US,MEDIUM,Data Engineering,239736.82499999995
2022,Senior,Full-time,Data Engineer,164000,USD,164000,US,On-Site,US,MEDIUM,Data Engineering,182869.02
2022,Senior,Full-time,Data Engineer,300000,USD,300000,US,On-Site,US,MEDIUM,Data Engineering,334516.5
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Engineer,250000,USD,250000,US,Full-Remote,US,MEDIUM,Data Engineering,278763.74999999994
2022,Senior,Full-time,Data Engineer,63000,USD,63000,US,Full-Remote,US,MEDIUM,Data Engineering,70248.465
2022,Senior,Full-time,Data Engineer,180000,USD,180000,US,Full-Remote,US,MEDIUM,Data Engineering,200709.9
2022,Senior,Full-time,Data Engineer,150000,USD,150000,US,Full-Remote,US,MEDIUM,Data Engineering,167258.25
2021,Entry level,Full-time,Data Engineer,33000,GBP,45390,GB,Half-Remote,GB,LARGE,Data Engineering,52094.13640704001
2022,Senior,Full-time,Data Engineer,250000,USD,250000,US,Full-Remote,US,MEDIUM,Data Engineering,278763.74999999994
2022,Senior,Full-time,Data Engineer,63000,USD,63000,US,Full-Remote,US,MEDIUM,Data Engineering,70248.465
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Mid/Intermediate level,Full-time,Data Analyst,97500,USD,97500,US,Full-Remote,US,LARGE,Data Engineering,108717.86249999999
2022,Senior,Full-time,Applied Scientist,212800,USD,212800,US,Full-Remote,US,MEDIUM,Data Science,237283.70399999997
2022,Senior,Full-time,Applied Scientist,142800,USD,142800,US,Full-Remote,US,MEDIUM,Data Science,159229.85399999996
2022,Mid/Intermediate level,Full-time,Data Scientist,70000,EUR,73546,NL,Half-Remote,NL,LARGE,Data Science,82818.67968
2022,Entry level,Full-time,Data Scientist,50000,USD,50000,US,Half-Remote,DE,MEDIUM,Data Science,55752.75
2022,Entry level,Full-time,Data Analyst,500000,INR,6359,FR,Full-Remote,IN,LARGE,Data Engineering,7160.74272
2022,Senior,Full-time,Data Scientist,151800,USD,151800,US,On-Site,US,MEDIUM,Data Science,169265.34899999996
2022,Senior,Full-time,Data Scientist,130240,USD,130240,US,On-Site,US,MEDIUM,Data Science,145224.7632
2022,Senior,Full-time,Analytics Engineer,165000,USD,165000,US,Full-Remote,US,MEDIUM,Data Engineering,183984.07499999998
2022,Senior,Full-time,Analytics Engineer,140250,USD,140250,US,Full-Remote,US,MEDIUM,Data Engineering,156386.46375
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Engineer,115000,USD,115000,US,On-Site,US,MEDIUM,Data Engineering,128231.32499999998
2022,Senior,Full-time,Data Scientist,179400,USD,179400,US,Full-Remote,US,MEDIUM,Data Science,200040.86699999997
2022,Senior,Full-time,Data Scientist,154000,USD,154000,US,Full-Remote,US,MEDIUM,Data Science,171718.47
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Mid/Intermediate level,Full-time,Financial Data Analyst,75000,USD,75000,US,On-Site,US,MEDIUM,Other,83629.125
2022,Mid/Intermediate level,Full-time,Data Engineer,80000,EUR,84053,GR,Full-Remote,GR,MEDIUM,Data Engineering,94650.40224
2022,Mid/Intermediate level,Full-time,Data Engineer,70000,EUR,73546,GR,Full-Remote,GR,MEDIUM,Data Engineering,82818.67968
2022,Mid/Intermediate level,Full-time,Data Engineer,80000,GBP,98506,GB,Full-Remote,GB,MEDIUM,Data Engineering,110925.63648
2022,Mid/Intermediate level,Full-time,Data Engineer,70000,GBP,86193,GB,Full-Remote,GB,MEDIUM,Data Engineering,97060.21343999999
2022,Mid/Intermediate level,Full-time,Data Engineer,80000,EUR,84053,ES,Full-Remote,ES,MEDIUM,Data Engineering,94650.40224
2022,Mid/Intermediate level,Full-time,Data Engineer,70000,EUR,73546,ES,Full-Remote,ES,MEDIUM,Data Engineering,82818.67968
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Analytics Engineer,83376,GBP,102663,GB,Full-Remote,GB,MEDIUM,Data Engineering,115606.75103999999
2022,Senior,Full-time,Analytics Engineer,65004,GBP,80041,GB,Full-Remote,GB,MEDIUM,Data Engineering,90132.56928000001
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Engineer,84958,GBP,104611,GB,Full-Remote,GB,MEDIUM,Data Engineering,117800.35488
2022,Senior,Full-time,Data Engineer,66822,GBP,82280,GB,Full-Remote,GB,MEDIUM,Data Engineering,92653.8624
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,On-Site,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,On-Site,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Analyst,115000,USD,115000,US,On-Site,US,LARGE,Data Engineering,128231.32499999998
2022,Entry level,Full-time,Data Scientist,30000,EUR,31520,ES,Half-Remote,ES,MEDIUM,Data Science,35494.0416
2022,Senior,Full-time,Data Operations Analyst,81000,USD,81000,US,Full-Remote,US,MEDIUM,Other,90319.455
2022,Senior,Full-time,Data Operations Analyst,66000,USD,66000,US,Full-Remote,US,MEDIUM,Other,73593.62999999999
2022,Entry level,Full-time,Data Analyst,46000,USD,46000,US,Full-Remote,US,LARGE,Data Engineering,51292.53
2022,Entry level,Full-time,Data Engineer,80000,USD,80000,US,Full-Remote,US,LARGE,Data Engineering,89204.4
2022,Executive level,Full-time,Machine Learning Scientist,200000,USD,200000,US,Full-Remote,US,SMALL,Other,223011.0
2022,Executive level,Full-time,Machine Learning Scientist,180000,USD,180000,US,Full-Remote,US,SMALL,Other,200709.9
2022,Executive level,Full-time,AI Scientist,200000,USD,200000,US,Full-Remote,US,SMALL,Other,223011.0
2022,Senior,Full-time,Data Scientist,204100,USD,204100,US,On-Site,US,MEDIUM,Data Science,227582.72549999997
2022,Senior,Full-time,Data Scientist,136100,USD,136100,US,On-Site,US,MEDIUM,Data Science,151758.98549999998
2022,Senior,Full-time,Analytics Engineer,250000,USD,250000,US,On-Site,US,MEDIUM,Data Engineering,278763.74999999994
2022,Senior,Full-time,Analytics Engineer,63000,USD,63000,US,On-Site,US,MEDIUM,Data Engineering,70248.465
2022,Mid/Intermediate level,Full-time,Data Scientist,96000,GBP,118208,GB,On-Site,GB,MEDIUM,Data Science,133111.66464
2022,Mid/Intermediate level,Full-time,Data Scientist,90000,GBP,110820,GB,On-Site,GB,MEDIUM,Data Science,124792.18560000001
2021,Entry level,Part-time,Computer Vision Software Engineer,120000,DKK,19073,DK,Half-Remote,DK,LARGE,Other,21890.096137728004
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Scientist,191475,USD,191475,US,Full-Remote,US,MEDIUM,Data Science,213505.15612499998
2022,Senior,Full-time,Data Scientist,141525,USD,141525,US,Full-Remote,US,MEDIUM,Data Science,157808.158875
2022,Senior,Full-time,Data Specialist,95000,USD,95000,US,Full-Remote,US,MEDIUM,Other,105930.22499999999
2022,Senior,Full-time,Data Specialist,70000,USD,70000,US,Full-Remote,US,MEDIUM,Other,78053.84999999999
2022,Mid/Intermediate level,Full-time,Applied Machine Learning Scientist,75000,USD,75000,BO,Full-Remote,US,MEDIUM,Other,83629.125
2022,Mid/Intermediate level,Contractor,Analytics Engineer,7500,USD,7500,BO,Half-Remote,BO,MEDIUM,Data Engineering,8362.912499999999
2022,Mid/Intermediate level,Full-time,Data Analyst,113000,USD,113000,US,On-Site,US,LARGE,Data Engineering,126001.21499999998
2022,Senior,Full-time,Data Scientist,170000,USD,170000,US,Full-Remote,US,MEDIUM,Data Science,189559.34999999998
